PartID,CatalogID,PartString,Description - Updated 11/11/10,Quantity, Price ,Labor,Lin Ft Price, Item Price ,SuppressInBom,BulkPriced,HideInBom,SpecialFlags,Weight,Image
100010159,4,007.302.420.004.00M,"NX Garage Upper Cabinet, 23H-2DoorUpper, Carmel Apple",1,285.2,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010160,4,007.301.430.004.00M,"NX Garage Upper Cabinet, 30H-1DoorUpper, Carmel Apple",1,228.05,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010161,4,007.301.420.004.00M,"NX Garage Upper Cabinet, 23H-1DoorUpper, Carmel Apple",1,201.13,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010162,4,007.102.433.004.00M,"NX Garage Base Cabinet, 24D-2DoorBase, Carmel Apple",1,391.5,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000002
100010163,4,007.101.233.004.00M,"NX Garage Base Cabinet, 24D-1DoorBase, Carmel Apple",1,247.35,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000000
100010164,4,007.211.233.004.00M,"NX Garage Base Cabinet, 24D-1+1Base, Carmel Apple",1,320.5,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000007
100010165,4,007.240.233.004.00M,"NX Garage Base Cabinet, 24D-4DrawerBase, Carmel Apple",1,454.5,0.65,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000012
100010166,4,007.102.432.004.00M,"NX Garage Base Cabinet, 20D-2DoorBase, Carmel Apple",1,366.9,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000002
100010167,4,007.101.232.004.00M,"NX Garage Base Cabinet, 20D-1DoorBase, Carmel Apple",1,270.93,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000000
100010168,4,007.211.232.004.00M,"NX Garage Base Cabinet, 20D-1+1Base, Carmel Apple",1,250.1,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000007
100010169,4,007.240.232.004.00M,"NX Garage Base Cabinet, 20D-4DrawerBase, Carmel Apple",1,407.88,0.65,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000012
100010170,4,007.102.431.004.00M,"NX Garage Base Cabinet, 17D-2DoorBase, Carmel Apple",1,334.1,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000002
100010171,4,007.101.231.004.00M,"NX Garage Base Cabinet, 17D-1DoorBase, Carmel Apple",1,203.3,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000000
100010172,4,007.211.231.004.00M,"NX Garage Base Cabinet, 17D-1+1Base, Carmel Apple",1,268.88,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000007
100010173,4,007.240.231.004.00M,"NX Garage Base Cabinet, 17D-4DrawerBase, Carmel Apple",1,386.68,0.65,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000012
100010174,4,007.402.493.005.00M,"NX Garage Tall Cabinet, 24D-91H-2DoorTall, Wild Apple",1,707.13,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010175,4,007.402.483.005.00M,"NX Garage Tall Cabinet, 24D-83H-2DoorTall, Wild Apple",1,675.95,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010176,4,007.402.473.005.00M,"NX Garage Tall Cabinet, 24D-76H-2DoorTall, Wild Apple",1,644.78,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010177,4,007.402.463.005.00M,"NX Garage Tall Cabinet, 24D-68H-2DoorTall, Wild Apple",1,613.63,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010178,4,007.401.293.005.00M,"NX Garage Tall Cabinet, 24D-91H-1DoorTall, Wild Apple",1,456,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010179,4,007.401.283.005.00M,"NX Garage Tall Cabinet, 24D-83H-1DoorTall, Wild Apple",1,444.83,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010180,4,007.401.273.005.00M,"NX Garage Tall Cabinet, 24D-76H-1DoorTall, Wild Apple",1,422.88,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010181,4,007.401.263.005.00M,"NX Garage Tall Cabinet, 24D-68H-1DoorTall, Wild Apple",1,400.93,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010182,4,007.402.492.005.00M,"NX Garage Tall Cabinet, 21D-91H-2DoorTall, Wild Apple",1,687.58,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010183,4,007.402.482.005.00M,"NX Garage Tall Cabinet, 21D-83H-2DoorTall, Wild Apple",1,656.6,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010184,4,007.402.472.005.00M,"NX Garage Tall Cabinet, 21D-76H-2DoorTall, Wild Apple",1,625.63,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010185,4,007.402.462.005.00M,"NX Garage Tall Cabinet, 21D-68H-2DoorTall, Wild Apple",1,594.63,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010186,4,007.401.292.005.00M,"NX Garage Tall Cabinet, 21D-91H-1DoorTall, Wild Apple",1,443.43,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010187,4,007.401.282.005.00M,"NX Garage Tall Cabinet, 21D-83H-1DoorTall, Wild Apple",1,427.28,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010188,4,007.401.272.005.00M,"NX Garage Tall Cabinet, 21D-76H-1DoorTall, Wild Apple",1,405.5,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010189,4,007.401.268.005.00M,"NX Garage Tall Cabinet, 21D-68H-1DoorTall, Wild Apple",1,383.75,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010190,4,007.402.491.005.00M,"NX Garage Tall Cabinet, 17D-91H-2DoorTall, Wild Apple",1,647.03,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010191,4,007.402.481.005.00M,"NX Garage Tall Cabinet, 17D-83H-2DoorTall, Wild Apple",1,616.5,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010192,4,007.402.471.005.00M,"NX Garage Tall Cabinet, 17D-76H-2DoorTall, Wild Apple",1,586,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010193,4,007.402.461.005.00M,"NX Garage Tall Cabinet, 17D-68H-2DoorTall, Wild Apple",1,555.48,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010194,4,007.401.291.005.00M,"NX Garage Tall Cabinet, 17D-91H-1DoorTall, Wild Apple",1,423.33,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010195,4,007.401.281.005.00M,"NX Garage Tall Cabinet, 17D-83H-1DoorTall, Wild Apple",1,406.18,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010196,4,007.401.271.005.00M,"NX Garage Tall Cabinet, 17D-76H-1DoorTall, Wild Apple",1,378.38,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010197,4,007.401.261.005.00M,"NX Garage Tall Cabinet, 17D-68H-1DoorTall, Wild Apple",1,363.6,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010198,4,007.302.443.005.00M,"NX Garage Over Cabinet, 24D-45H-2DoorOver, Wild Apple",1,535.8,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010199,4,007.312.443.005.00M,"NX Garage Over Cabinet, 24D-30H-2DoorOver, Wild Apple",1,409.73,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010200,4,007.322.443.005.00M,"NX Garage Over Cabinet, 24D-23H-2DoorOver, Wild Apple",1,357.68,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010201,4,007.301.243.005.00M,"NX Garage Over Cabinet, 24D-45H-1DoorOver, Wild Apple",1,363.48,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010202,4,007.311.243.005.00M,"NX Garage Over Cabinet, 24D-30H-1DoorOver, Wild Apple",1,334.34,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010203,4,007.321.243.005.00M,"NX Garage Over Cabinet, 24D-23H-1DoorOver, Wild Apple",1,256.33,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010204,4,007.302.442.005.00M,"NX Garage Over Cabinet, 21D-45H-2DoorOver, Wild Apple",1,519.98,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010205,4,007.302.432.005.00M,"NX Garage Over Cabinet, 21D-30H-2DoorOver, Wild Apple",1,379.7,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010206,4,007.302.422.005.00M,"NX Garage Over Cabinet, 21D-23H-2DoorOver, Wild Apple",1,330.38,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010207,4,007.301.242.005.00M,"NX Garage Over Cabinet, 21D-45H-1DoorOver, Wild Apple",1,319.78,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010208,4,007.301.232.005.00M,"NX Garage Over Cabinet, 21D-30H-1DoorOver, Wild Apple",1,234.78,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010209,4,007.301.222.005.00M,"NX Garage Over Cabinet, 21D-23H-1DoorOver, Wild Apple",1,200.7,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010210,4,007.302.441.005.00M,"NX Garage Over Cabinet, 17D-45H-2DoorOver, Wild Apple",1,480.2,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010211,4,007.302.431.005.00M,"NX Garage Over Cabinet, 17D-30H-2DoorOver, Wild Apple",1,339.65,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010212,4,007.302.421.005.00M,"NX Garage Over Cabinet, 17D-23H-2DoorOver, Wild Apple",1,294,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010213,4,007.301.241.005.00M,"NX Garage Over Cabinet, 17D-45H-1DoorOver, Wild Apple",1,295.13,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010214,4,007.301.231.005.00M,"NX Garage Over Cabinet, 17D-30H-1DoorOver, Wild Apple",1,206.08,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010215,4,007.301.221.005.00M,"NX Garage Over Cabinet, 17D-23H-1DoorOver, Wild Apple",1,175.63,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010216,4,007.302.430.005.00M,"NX Garage Upper Cabinet, 30H-2DoorUpper, Wild Apple",1,326.3,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010217,4,007.302.420.005.00M,"NX Garage Upper Cabinet, 23H-2DoorUpper, Wild Apple",1,285.2,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010218,4,007.301.430.005.00M,"NX Garage Upper Cabinet, 30H-1DoorUpper, Wild Apple",1,228.05,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010219,4,007.301.420.005.00M,"NX Garage Upper Cabinet, 23H-1DoorUpper, Wild Apple",1,201.13,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010220,4,007.102.433.005.00M,"NX Garage Base Cabinet, 24D-2DoorBase, Wild Apple",1,391.5,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000002
100010221,4,007.101.233.005.00M,"NX Garage Base Cabinet, 24D-1DoorBase, Wild Apple",1,247.35,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000000
100010222,4,007.211.233.005.00M,"NX Garage Base Cabinet, 24D-1+1Base, Wild Apple",1,320.5,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000007
100010223,4,007.240.233.005.00M,"NX Garage Base Cabinet, 24D-4DrawerBase, Wild Apple",1,454.5,0.65,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000012
100010224,4,007.102.432.005.00M,"NX Garage Base Cabinet, 20D-2DoorBase, Wild Apple",1,366.9,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000002
100010225,4,007.101.232.005.00M,"NX Garage Base Cabinet, 20D-1DoorBase, Wild Apple",1,270.93,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000000
100010226,4,007.211.232.005.00M,"NX Garage Base Cabinet, 20D-1+1Base, Wild Apple",1,250.1,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000007
100010227,4,007.240.232.005.00M,"NX Garage Base Cabinet, 20D-4DrawerBase, Wild Apple",1,407.88,0.65,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000012
100010228,4,007.102.431.005.00M,"NX Garage Base Cabinet, 17D-2DoorBase, Wild Apple",1,334.1,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000002
100010229,4,007.101.231.005.00M,"NX Garage Base Cabinet, 17D-1DoorBase, Wild Apple",1,203.3,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000000
100010230,4,007.211.231.005.00M,"NX Garage Base Cabinet, 17D-1+1Base, Wild Apple",1,268.88,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000007
100010231,4,007.240.231.005.00M,"NX Garage Base Cabinet, 17D-4DrawerBase, Wild Apple",1,386.68,0.65,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000012
100010232,4,007.402.493.007.00M,"NX Garage Tall Cabinet, 24D-91H-2DoorTall, Chocolate Apple",1,707.13,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010233,4,007.402.483.007.00M,"NX Garage Tall Cabinet, 24D-83H-2DoorTall, Chocolate Apple",1,675.95,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010234,4,007.402.473.007.00M,"NX Garage Tall Cabinet, 24D-76H-2DoorTall, Chocolate Apple",1,644.78,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010235,4,007.402.463.007.00M,"NX Garage Tall Cabinet, 24D-68H-2DoorTall, Chocolate Apple",1,613.63,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010236,4,007.401.293.007.00M,"NX Garage Tall Cabinet, 24D-91H-1DoorTall, Chocolate Apple",1,456,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010237,4,007.401.283.007.00M,"NX Garage Tall Cabinet, 24D-83H-1DoorTall, Chocolate Apple",1,444.83,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010238,4,007.401.273.007.00M,"NX Garage Tall Cabinet, 24D-76H-1DoorTall, Chocolate Apple",1,422.88,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010239,4,007.401.263.007.00M,"NX Garage Tall Cabinet, 24D-68H-1DoorTall, Chocolate Apple",1,400.93,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010240,4,007.402.492.007.00M,"NX Garage Tall Cabinet, 21D-91H-2DoorTall, Chocolate Apple",1,687.58,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010241,4,007.402.482.007.00M,"NX Garage Tall Cabinet, 21D-83H-2DoorTall, Chocolate Apple",1,656.6,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010242,4,007.402.472.007.00M,"NX Garage Tall Cabinet, 21D-76H-2DoorTall, Chocolate Apple",1,625.63,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010243,4,007.402.462.007.00M,"NX Garage Tall Cabinet, 21D-68H-2DoorTall, Chocolate Apple",1,594.63,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010244,4,007.401.292.007.00M,"NX Garage Tall Cabinet, 21D-91H-1DoorTall, Chocolate Apple",1,443.43,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010245,4,007.401.282.007.00M,"NX Garage Tall Cabinet, 21D-83H-1DoorTall, Chocolate Apple",1,427.28,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010246,4,007.401.272.007.00M,"NX Garage Tall Cabinet, 21D-76H-1DoorTall, Chocolate Apple",1,405.5,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010247,4,007.401.268.007.00M,"NX Garage Tall Cabinet, 21D-68H-1DoorTall, Chocolate Apple",1,383.75,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010248,4,007.402.491.007.00M,"NX Garage Tall Cabinet, 17D-91H-2DoorTall, Chocolate Apple",1,647.03,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010249,4,007.402.481.007.00M,"NX Garage Tall Cabinet, 17D-83H-2DoorTall, Chocolate Apple",1,616.5,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010250,4,007.402.471.007.00M,"NX Garage Tall Cabinet, 17D-76H-2DoorTall, Chocolate Apple",1,586,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010251,4,007.402.461.007.00M,"NX Garage Tall Cabinet, 17D-68H-2DoorTall, Chocolate Apple",1,555.48,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010252,4,007.401.291.007.00M,"NX Garage Tall Cabinet, 17D-91H-1DoorTall, Chocolate Apple",1,423.33,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010253,4,007.401.281.007.00M,"NX Garage Tall Cabinet, 17D-83H-1DoorTall, Chocolate Apple",1,406.18,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010254,4,007.401.271.007.00M,"NX Garage Tall Cabinet, 17D-76H-1DoorTall, Chocolate Apple",1,378.38,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010255,4,007.401.261.007.00M,"NX Garage Tall Cabinet, 17D-68H-1DoorTall, Chocolate Apple",1,363.6,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010256,4,007.302.443.007.00M,"NX Garage Over Cabinet, 24D-45H-2DoorOver, Chocolate Apple",1,535.8,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010257,4,007.312.443.007.00M,"NX Garage Over Cabinet, 24D-30H-2DoorOver, Chocolate Apple",1,409.73,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010258,4,007.322.443.007.00M,"NX Garage Over Cabinet, 24D-23H-2DoorOver, Chocolate Apple",1,357.68,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010259,4,007.301.243.007.00M,"NX Garage Over Cabinet, 24D-45H-1DoorOver, Chocolate Apple",1,363.48,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010260,4,007.311.243.007.00M,"NX Garage Over Cabinet, 24D-30H-1DoorOver, Chocolate Apple",1,334.34,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010261,4,007.321.243.007.00M,"NX Garage Over Cabinet, 24D-23H-1DoorOver, Chocolate Apple",1,256.33,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010262,4,007.302.442.007.00M,"NX Garage Over Cabinet, 21D-45H-2DoorOver, Chocolate Apple",1,519.98,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010263,4,007.302.432.007.00M,"NX Garage Over Cabinet, 21D-30H-2DoorOver, Chocolate Apple",1,379.7,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010264,4,007.302.422.007.00M,"NX Garage Over Cabinet, 21D-23H-2DoorOver, Chocolate Apple",1,330.38,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010265,4,007.301.242.007.00M,"NX Garage Over Cabinet, 21D-45H-1DoorOver, Chocolate Apple",1,319.78,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010266,4,007.301.232.007.00M,"NX Garage Over Cabinet, 21D-30H-1DoorOver, Chocolate Apple",1,234.78,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010267,4,007.301.222.007.00M,"NX Garage Over Cabinet, 21D-23H-1DoorOver, Chocolate Apple",1,200.7,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010268,4,007.302.441.007.00M,"NX Garage Over Cabinet, 17D-45H-2DoorOver, Chocolate Apple",1,480.2,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010269,4,007.302.431.007.00M,"NX Garage Over Cabinet, 17D-30H-2DoorOver, Chocolate Apple",1,339.65,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010270,4,007.302.421.007.00M,"NX Garage Over Cabinet, 17D-23H-2DoorOver, Chocolate Apple",1,294,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010271,4,007.301.241.007.00M,"NX Garage Over Cabinet, 17D-45H-1DoorOver, Chocolate Apple",1,295.13,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010272,4,007.301.231.007.00M,"NX Garage Over Cabinet, 17D-30H-1DoorOver, Chocolate Apple",1,206.08,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010273,4,007.301.221.007.00M,"NX Garage Over Cabinet, 17D-23H-1DoorOver, Chocolate Apple",1,175.63,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010274,4,007.302.430.007.00M,"NX Garage Upper Cabinet, 30H-2DoorUpper, Chocolate Apple",1,326.3,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010275,4,007.302.420.007.00M,"NX Garage Upper Cabinet, 23H-2DoorUpper, Chocolate Apple",1,285.2,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000022
100010276,4,007.301.430.007.00M,"NX Garage Upper Cabinet, 30H-1DoorUpper, Chocolate Apple",1,228.05,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010277,4,007.301.420.007.00M,"NX Garage Upper Cabinet, 23H-1DoorUpper, Chocolate Apple",1,201.13,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000014
100010278,4,007.102.433.007.00M,"NX Garage Base Cabinet, 24D-2DoorBase, Chocolate Apple",1,391.5,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000002
100010279,4,007.101.233.007.00M,"NX Garage Base Cabinet, 24D-1DoorBase, Chocolate Apple",1,247.35,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000000
100010280,4,007.211.233.007.00M,"NX Garage Base Cabinet, 24D-1+1Base, Chocolate Apple",1,320.5,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000007
100010281,4,007.240.233.007.00M,"NX Garage Base Cabinet, 24D-4DrawerBase, Chocolate Apple",1,454.5,0.65,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000012
100010282,4,007.102.432.007.00M,"NX Garage Base Cabinet, 20D-2DoorBase, Chocolate Apple",1,366.9,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000002
100010283,4,007.101.232.007.00M,"NX Garage Base Cabinet, 20D-1DoorBase, Chocolate Apple",1,270.93,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000000
100010284,4,007.211.232.007.00M,"NX Garage Base Cabinet, 20D-1+1Base, Chocolate Apple",1,250.1,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000007
100010285,4,007.240.232.007.00M,"NX Garage Base Cabinet, 20D-4DrawerBase, Chocolate Apple",1,407.88,0.65,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000012
100010286,4,007.102.431.007.00M,"NX Garage Base Cabinet, 17D-2DoorBase, Chocolate Apple",1,334.1,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000002
100010287,4,007.101.231.007.00M,"NX Garage Base Cabinet, 17D-1DoorBase, Chocolate Apple",1,203.3,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000000
100010288,4,007.211.231.007.00M,"NX Garage Base Cabinet, 17D-1+1Base, Chocolate Apple",1,268.88,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000007
100010289,4,007.240.231.007.00M,"NX Garage Base Cabinet, 17D-4DrawerBase, Chocolate Apple",1,386.68,0.65,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000012
100010290,4,007.402.493.010.00M,"NX Garage Tall Cabinet, 24D-91H-2DoorTall, Hardrock Maple",1,604.2,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010291,4,007.402.483.010.00M,"NX Garage Tall Cabinet, 24D-83H-2DoorTall, Hardrock Maple",1,579.08,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010292,4,007.402.473.010.00M,"NX Garage Tall Cabinet, 24D-76H-2DoorTall, Hardrock Maple",1,553.95,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010293,4,007.402.463.010.00M,"NX Garage Tall Cabinet, 24D-68H-2DoorTall, Hardrock Maple",1,528.83,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010294,4,007.401.293.010.00M,"NX Garage Tall Cabinet, 24D-91H-1DoorTall, Hardrock Maple",1,388.88,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010295,4,007.401.283.010.00M,"NX Garage Tall Cabinet, 24D-83H-1DoorTall, Hardrock Maple",1,378.95,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010296,4,007.401.273.010.00M,"NX Garage Tall Cabinet, 24D-76H-1DoorTall, Hardrock Maple",1,361.23,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010297,4,007.401.263.010.00M,"NX Garage Tall Cabinet, 24D-68H-1DoorTall, Hardrock Maple",1,343.5,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010298,4,007.402.492.010.00M,"NX Garage Tall Cabinet, 21D-91H-2DoorTall, Hardrock Maple",1,585.15,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010299,4,007.402.482.010.00M,"NX Garage Tall Cabinet, 21D-83H-2DoorTall, Hardrock Maple",1,560.18,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010300,4,007.402.472.010.00M,"NX Garage Tall Cabinet, 21D-76H-2DoorTall, Hardrock Maple",1,535.2,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010301,4,007.402.462.010.00M,"NX Garage Tall Cabinet, 21D-68H-2DoorTall, Hardrock Maple",1,510.23,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000034
100010302,4,007.401.292.010.00M,"NX Garage Tall Cabinet, 21D-91H-1DoorTall, Hardrock Maple",1,375.13,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010303,4,007.401.282.010.00M,"NX Garage Tall Cabinet, 21D-83H-1DoorTall, Hardrock Maple",1,361.85,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
100010304,4,007.401.272.010.00M,"NX Garage Tall Cabinet, 21D-76H-1DoorTall, Hardrock Maple",1,344.28,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",,100000030
