"Product Name","Product No","Product Active","Customer Part No","Product Category","Stocking Code","GL Account","Kanban Part","CutRite Product ID","Weight","QB Product Code","Shipping Method","Part Number","Nom W","Case Material","Nom H","Cabinet Material","Nom D","Cabinet Edgeband","Eng W","Cabinet Edgeband 2","Eng H","Door Material","Eng D","Door Edgeband","Product Sheet","Created Time","Website","Modified Time","Unit Price","Tax Class","Stock Type","Qty/Unit","Usage Unit","Reorder Level","Qty. in Stock","Qty. in Demand","Handler","Product Image","Description"
"Home Office Base, 1 Door, 1 Drawer, White","SKU-101665","1","211.122.001.000","Not Accessible","","Cabinets","0","HO-B1D1-1AS","0.000","HO-B1D1-1AS-17x28.125x23-WHT","Not Accessible","HO-B1D1-1AS-17x28.125x23-WHT","17.000","3/4_WHITE-2S","28.125","WHITE","23.000","3/4_WHITE_PVC","431.800","","714.400","3/4_WHITE-2S","584.200","3/4_WHITE_PVC","","2010-06-18 13:10:50","","2010-06-21 14:08:58","261.25","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Door, 1 Drawer, Wild Apple","SKU-101666","1","211.122.005.000","Not Accessible","","Cabinets","0","HO-B1D1-1AS","0.000","HO-B1D1-1AS-17x28.125x23-WIL","Not Accessible","HO-B1D1-1AS-17x28.125x23-WIL","17.000","3/4_WILD_APPLE-2S","28.125","WILD APPLE","23.000","3/4_AUTUMN_PVC","431.800","","714.400","3/4_WILD_APPLE-2S","584.200","3/4_AUTUMN_PVC","","2010-06-18 13:10:50","","2010-06-21 14:08:58","313.50","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Door, Antique White","SKU-101667","1","101.122.002.000","Not Accessible","","Cabinets","0","HO-B1-1AS","0.000","HO-B1-1AS-17x28.125x23-ANT","Not Accessible","HO-B1-1AS-17x28.125x23-ANT","17.000","3/4_AQ_WHITE-2S","28.125","ANTIQUE WHITE","23.000","3/4_ANTIQUE_PVC","431.800","","714.400","3/4_AQ_WHITE-2S","584.200","3/4_ANTIQUE_PVC","","2010-06-18 13:10:50","","2010-06-21 14:08:59","235.13","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Door, Carmel Apple","SKU-101668","1","101.122.004.000","Not Accessible","","Cabinets","0","HO-B1-1AS","0.000","HO-B1-1AS-17x28.125x23-CAR","Not Accessible","HO-B1-1AS-17x28.125x23-CAR","17.000","3/4_CARMEL_APPLE-2S","28.125","CARMEL APPLE","23.000","3/4_CARMEL_PVC","431.800","","714.400","3/4_CARMEL_APPLE-2S","584.200","3/4_CARMEL_PVC","","2010-06-18 13:10:51","","2010-06-21 14:09:00","256.50","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Door, Chocolate Apple","SKU-101669","1","101.122.007.000","Not Accessible","","Cabinets","0","HO-B1-1AS","0.000","HO-B1-1AS-17x28.125x23-CHO","Not Accessible","HO-B1-1AS-17x28.125x23-CHO","17.000","3/4_CHOCOLATE_APPLE-2S","28.125","CHOCOLATE APPLE","23.000","3/4_SABLE_PVC","431.800","","714.400","3/4_CHOCOLATE_APPLE-2S","584.200","3/4_SABLE_PVC","","2010-06-18 13:10:51","","2010-06-21 14:09:00","256.50","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Door, Folkstone Gray","SKU-101670","1","101.122.003.000","Not Accessible","","Cabinets","0","HO-B1-1AS","0.000","HO-B1-1AS-17x28.125x23-FOL","Not Accessible","HO-B1-1AS-17x28.125x23-FOL","17.000","3/4_FULK_GREY-2S","28.125","FOLKSTONE GRAY","23.000","3/4_GREY_PVC","431.800","","714.400","3/4_FULK_GREY-2S","584.200","3/4_GREY_PVC","","2010-06-18 13:10:51","","2010-06-21 14:09:01","235.13","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Door, Mahogany Impressions","SKU-101671","1","101.122.006.000","Not Accessible","","Cabinets","0","HO-B1-1AS","0.000","HO-B1-1AS-17x28.125x23-MAH","Not Accessible","HO-B1-1AS-17x28.125x23-MAH","17.000","3/4_MAH_EXPESS-2S","28.125","MAHOGANY IMPRESSIONS","23.000","3/4_MAHOGANY_PVC","431.800","","714.400","3/4_MAH_EXPESS-2S","584.200","3/4_MAHOGANY_PVC","","2010-06-18 13:10:51","","2010-06-21 14:09:01","256.50","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Door, White","SKU-101672","1","101.122.001.000","Not Accessible","","Cabinets","0","HO-B1-1AS","0.000","HO-B1-1AS-17x28.125x23-WHT","Not Accessible","HO-B1-1AS-17x28.125x23-WHT","17.000","3/4_WHITE-2S","28.125","WHITE","23.000","3/4_WHITE_PVC","431.800","","714.400","3/4_WHITE-2S","584.200","3/4_WHITE_PVC","","2010-06-18 13:10:52","","2010-06-21 14:09:01","213.75","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Door, Wild Apple","SKU-101673","1","101.122.005.000","Not Accessible","","Cabinets","0","HO-B1-1AS","0.000","HO-B1-1AS-17x28.125x23-WIL","Not Accessible","HO-B1-1AS-17x28.125x23-WIL","17.000","3/4_WILD_APPLE-2S","28.125","WILD APPLE","23.000","3/4_AUTUMN_PVC","431.800","","714.400","3/4_WILD_APPLE-2S","584.200","3/4_AUTUMN_PVC","","2010-06-18 13:10:52","","2010-06-21 14:09:02","256.50","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Premium Door, 1 Premium Drawer","SKU-101674","1","211.122.901.000","Not Accessible","","Cabinets","0","HO-B1D1P-1AS","0.000","HO-B1D1P-1AS-17x28.125x23-WHT","Not Accessible","HO-B1D1P-1AS-17x28.125x23-WHT","17.000","3/4_WHITE-2S","28.125","WHITE","23.000","3/4_WHITE_PVC","431.800","","714.400","","584.200","","","2010-06-18 13:10:52","","2010-06-21 14:09:02","229.90","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Premium Door, 1 Premium Drawer","SKU-101675","1","211.122.902.000","Not Accessible","","Cabinets","0","HO-B1D1P-1AS","0.000","HO-B1D1P-1AS-17x28.125x23-ANT","Not Accessible","HO-B1D1P-1AS-17x28.125x23-ANT","17.000","3/4_AQ_WHITE-2S","28.125","ANTIQUE WHITE","23.000","3/4_ANTIQUE_PVC","431.800","","714.400","","584.200","","","2010-06-18 13:10:53","","2010-06-21 14:09:03","252.89","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Premium Door, 1 Premium Drawer","SKU-101676","1","211.122.903.000","Not Accessible","","Cabinets","0","HO-B1D1P-1AS","0.000","HO-B1D1P-1AS-17x28.125x23-FOL","Not Accessible","HO-B1D1P-1AS-17x28.125x23-FOL","17.000","3/4_FULK_GREY-2S","28.125","FOLKSTONE GRAY","23.000","3/4_GREY_PVC","431.800","","714.400","","584.200","","","2010-06-18 13:10:53","","2010-06-21 14:09:04","252.89","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Premium Door, 1 Premium Drawer","SKU-101677","1","211.122.904.000","Not Accessible","","Cabinets","0","HO-B1D1P-1AS","0.000","HO-B1D1P-1AS-17x28.125x23-CAR","Not Accessible","HO-B1D1P-1AS-17x28.125x23-CAR","17.000","3/4_CARMEL_APPLE-2S","28.125","CARMEL APPLE","23.000","3/4_CARMEL_PVC","431.800","","714.400","","584.200","","","2010-06-18 13:10:53","","2010-06-21 14:09:04","275.88","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Premium Door, 1 Premium Drawer","SKU-101678","1","211.122.905.000","Not Accessible","","Cabinets","0","HO-B1D1P-1AS","0.000","HO-B1D1P-1AS-17x28.125x23-WIL","Not Accessible","HO-B1D1P-1AS-17x28.125x23-WIL","17.000","3/4_WILD_APPLE-2S","28.125","WILD APPLE","23.000","3/4_AUTUMN_PVC","431.800","","714.400","","584.200","","","2010-06-18 13:10:53","","2010-06-21 14:09:04","275.88","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Premium Door, 1 Premium Drawer","SKU-101679","1","211.122.906.000","Not Accessible","","Cabinets","0","HO-B1D1P-1AS","0.000","HO-B1D1P-1AS-17x28.125x23-MAH","Not Accessible","HO-B1D1P-1AS-17x28.125x23-MAH","17.000","3/4_MAH_EXPESS-2S","28.125","MAHOGANY IMPRESSIONS","23.000","3/4_MAHOGANY_PVC","431.800","","714.400","","584.200","","","2010-06-18 13:10:54","","2010-06-21 14:09:05","275.88","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Premium Door, 1 Premium Drawer","SKU-101680","1","211.122.907.000","Not Accessible","","Cabinets","0","HO-B1D1P-1AS","0.000","HO-B1D1P-1AS-17x28.125x23-CHO","Not Accessible","HO-B1D1P-1AS-17x28.125x23-CHO","17.000","3/4_CHOCOLATE_APPLE-2S","28.125","CHOCOLATE APPLE","23.000","3/4_SABLE_PVC","431.800","","714.400","","584.200","","","2010-06-18 13:10:54","","2010-06-21 14:09:05","275.88","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Premium Door, Antique White","SKU-101681","1","101.122.902.000","Not Accessible","","Cabinets","0","HO-B1P-1AS","0.000","HO-B1P-1AS-17x28.125x23-ANT","Not Accessible","HO-B1P-1AS-17x28.125x23-ANT","17.000","3/4_AQ_WHITE-2S","28.125","ANTIQUE WHITE","23.000","3/4_ANTIQUE_PVC","431.800","","714.400","","584.200","","","2010-06-18 13:10:55","","2010-06-21 14:09:06","206.91","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Premium Door, Carmel Apple","SKU-101682","1","101.122.904.000","Not Accessible","","Cabinets","0","HO-B1P-1AS","0.000","HO-B1P-1AS-17x28.125x23-CAR","Not Accessible","HO-B1P-1AS-17x28.125x23-CAR","17.000","3/4_CARMEL_APPLE-2S","28.125","CARMEL APPLE","23.000","3/4_CARMEL_PVC","431.800","","714.400","","584.200","","","2010-06-18 13:10:55","","2010-06-21 14:09:06","225.72","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Premium Door, Chocolate Apple","SKU-101683","1","101.122.907.000","Not Accessible","","Cabinets","0","HO-B1P-1AS","0.000","HO-B1P-1AS-17x28.125x23-CHO","Not Accessible","HO-B1P-1AS-17x28.125x23-CHO","17.000","3/4_CHOCOLATE_APPLE-2S","28.125","CHOCOLATE APPLE","23.000","3/4_SABLE_PVC","431.800","","714.400","","584.200","","","2010-06-18 13:10:55","","2010-06-21 14:09:07","225.72","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Premium Door, Folkstone Gray","SKU-101684","1","101.122.903.000","Not Accessible","","Cabinets","0","HO-B1P-1AS","0.000","HO-B1P-1AS-17x28.125x23-FOL","Not Accessible","HO-B1P-1AS-17x28.125x23-FOL","17.000","3/4_FULK_GREY-2S","28.125","FOLKSTONE GRAY","23.000","3/4_GREY_PVC","431.800","","714.400","","584.200","","","2010-06-18 13:10:56","","2010-06-21 14:09:07","206.91","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Premium Door, Mahogany Impress","SKU-101685","1","101.122.906.000","Not Accessible","","Cabinets","0","HO-B1P-1AS","0.000","HO-B1P-1AS-17x28.125x23-MAH","Not Accessible","HO-B1P-1AS-17x28.125x23-MAH","17.000","3/4_MAH_EXPESS-2S","28.125","MAHOGANY IMPRESSIONS","23.000","3/4_MAHOGANY_PVC","431.800","","714.400","","584.200","","","2010-06-18 13:10:56","","2010-06-21 14:09:08","225.72","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Premium Door, White","SKU-101686","1","101.122.901.000","Not Accessible","","Cabinets","0","HO-B1P-1AS","0.000","HO-B1P-1AS-17x28.125x23-WHT","Not Accessible","HO-B1P-1AS-17x28.125x23-WHT","17.000","3/4_WHITE-2S","28.125","WHITE","23.000","3/4_WHITE_PVC","431.800","","714.400","","584.200","","","2010-06-18 13:10:56","","2010-06-21 14:09:08","188.10","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 1 Premium Door, Wild Apple","SKU-101687","1","101.122.905.000","Not Accessible","","Cabinets","0","HO-B1P-1AS","0.000","HO-B1P-1AS-17x28.125x23-WIL","Not Accessible","HO-B1P-1AS-17x28.125x23-WIL","17.000","3/4_WILD_APPLE-2S","28.125","WILD APPLE","23.000","3/4_AUTUMN_PVC","431.800","","714.400","","584.200","","","2010-06-18 13:10:57","","2010-06-21 14:09:08","225.72","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Door, 2 Drawer, Antique White","SKU-101688","1","222.322.002.000","Not Accessible","","Cabinets","0","HO-B2D2-2AS","0.000","HO-B2D2-2AS-34x28.125x23-ANT","Not Accessible","HO-B2D2-2AS-34x28.125x23-ANT","34.000","3/4_AQ_WHITE-2S","28.125","ANTIQUE WHITE","23.000","3/4_ANTIQUE_PVC","863.600","","714.400","3/4_AQ_WHITE-2S","584.200","3/4_ANTIQUE_PVC","","2010-06-18 13:10:57","","2010-06-21 14:09:08","457.19","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Door, 2 Drawer, Carmel Apple","SKU-101689","1","222.322.004.000","Not Accessible","","Cabinets","0","HO-B2D3-2AS","0.000","HO-B2D3-2AS-34x28.125x23-CAR","Not Accessible","HO-B2D3-2AS-34x28.125x23-CAR","34.000","3/4_CARMEL_APPLE-2S","28.125","CARMEL APPLE","23.000","3/4_CARMEL_PVC","863.600","","714.400","3/4_CARMEL_APPLE-2S","584.200","3/4_CARMEL_PVC","","2010-06-18 13:10:57","","2010-06-21 14:09:09","498.75","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Door, 2 Drawer, Chocolate Appl","SKU-101690","1","222.322.007.000","Not Accessible","","Cabinets","0","HO-B2D4-2AS","0.000","HO-B2D4-2AS-34x28.125x23-CHO","Not Accessible","HO-B2D4-2AS-34x28.125x23-CHO","34.000","3/4_CHOCOLATE_APPLE-2S","28.125","CHOCOLATE APPLE","23.000","3/4_SABLE_PVC","863.600","","714.400","3/4_CHOCOLATE_APPLE-2S","584.200","3/4_SABLE_PVC","","2010-06-18 13:10:58","","2010-06-21 14:09:09","498.75","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Door, 2 Drawer, Folkstone Gray","SKU-101691","1","222.322.003.000","Not Accessible","","Cabinets","0","HO-B2D5-2AS","0.000","HO-B2D5-2AS-34x28.125x23-FOL","Not Accessible","HO-B2D5-2AS-34x28.125x23-FOL","34.000","3/4_FULK_GREY-2S","28.125","FOLKSTONE GRAY","23.000","3/4_GREY_PVC","863.600","","714.400","3/4_FULK_GREY-2S","584.200","3/4_GREY_PVC","","2010-06-18 13:10:58","","2010-06-21 14:09:09","457.19","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Door, 2 Drawer, Mahogany Impre","SKU-101692","1","222.322.006.000","Not Accessible","","Cabinets","0","HO-B2D6-2AS","0.000","HO-B2D6-2AS-34x28.125x23-MAH","Not Accessible","HO-B2D6-2AS-34x28.125x23-MAH","34.000","3/4_MAH_EXPESS-2S","28.125","MAHOGANY IMPRESSIONS","23.000","3/4_MAHOGANY_PVC","863.600","","714.400","3/4_MAH_EXPESS-2S","584.200","3/4_MAHOGANY_PVC","","2010-06-18 13:10:59","","2010-06-21 14:09:09","498.75","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Door, 2 Drawer, White","SKU-101693","1","222.322.001.000","Not Accessible","","Cabinets","0","HO-B2D7-2AS","0.000","HO-B2D7-2AS-34x28.125x23-WHT","Not Accessible","HO-B2D7-2AS-34x28.125x23-WHT","34.000","3/4_WHITE-2S","28.125","WHITE","23.000","3/4_WHITE_PVC","863.600","","714.400","3/4_WHITE-2S","584.200","3/4_WHITE_PVC","","2010-06-18 13:10:59","","2010-06-21 14:09:10","415.63","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Door, 2 Drawer, Wild Apple","SKU-101694","1","222.322.005.000","Not Accessible","","Cabinets","0","HO-B2D8-2AS","0.000","HO-B2D8-2AS-34x28.125x23-WIL","Not Accessible","HO-B2D8-2AS-34x28.125x23-WIL","34.000","3/4_WILD_APPLE-2S","28.125","WILD APPLE","23.000","3/4_AUTUMN_PVC","863.600","","714.400","3/4_WILD_APPLE-2S","584.200","3/4_AUTUMN_PVC","","2010-06-18 13:10:59","","2010-06-21 14:09:10","498.75","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Door, Antique White","SKU-101695","1","102.322.002.000","Not Accessible","","Cabinets","0","HO-B2-1AS","0.000","HO-B2-1AS-34x28.125x23-ANT","Not Accessible","HO-B2-1AS-34x28.125x23-ANT","34.000","3/4_AQ_WHITE-2S","28.125","ANTIQUE WHITE","23.000","3/4_ANTIQUE_PVC","863.600","","714.400","3/4_AQ_WHITE-2S","584.200","3/4_ANTIQUE_PVC","","2010-06-18 13:11:00","","2010-06-21 14:09:10","352.69","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Door, Carmel Apple","SKU-101696","1","102.322.004.000","Not Accessible","","Cabinets","0","HO-B2-1AS","0.000","HO-B2-1AS-34x28.125x23-CAR","Not Accessible","HO-B2-1AS-34x28.125x23-CAR","34.000","3/4_CARMEL_APPLE-2S","28.125","CARMEL APPLE","23.000","3/4_CARMEL_PVC","863.600","","714.400","3/4_CARMEL_APPLE-2S","584.200","3/4_CARMEL_PVC","","2010-06-18 13:11:00","","2010-06-21 14:09:10","384.75","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Door, Chocolate Apple","SKU-101697","1","102.322.007.000","Not Accessible","","Cabinets","0","HO-B2-1AS","0.000","HO-B2-1AS-34x28.125x23-CHO","Not Accessible","HO-B2-1AS-34x28.125x23-CHO","34.000","3/4_CHOCOLATE_APPLE-2S","28.125","CHOCOLATE APPLE","23.000","3/4_SABLE_PVC","863.600","","714.400","3/4_CHOCOLATE_APPLE-2S","584.200","3/4_SABLE_PVC","","2010-06-18 13:11:00","","2010-06-21 14:09:11","384.75","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Door, Folkstone Gray","SKU-101698","1","102.322.003.000","Not Accessible","","Cabinets","0","HO-B2-1AS","0.000","HO-B2-1AS-34x28.125x23-FOL","Not Accessible","HO-B2-1AS-34x28.125x23-FOL","34.000","3/4_FULK_GREY-2S","28.125","FOLKSTONE GRAY","23.000","3/4_GREY_PVC","863.600","","714.400","3/4_FULK_GREY-2S","584.200","3/4_GREY_PVC","","2010-06-18 13:11:01","","2010-06-21 14:09:11","352.69","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Door, Mahogany Impressions","SKU-101699","1","102.322.006.000","Not Accessible","","Cabinets","0","HO-B2-1AS","0.000","HO-B2-1AS-34x28.125x23-MAH","Not Accessible","HO-B2-1AS-34x28.125x23-MAH","34.000","3/4_MAH_EXPESS-2S","28.125","MAHOGANY IMPRESSIONS","23.000","3/4_MAHOGANY_PVC","863.600","","714.400","3/4_MAH_EXPESS-2S","584.200","3/4_MAHOGANY_PVC","","2010-06-18 13:11:01","","2010-06-21 14:09:11","384.75","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Door, White","SKU-101700","1","102.322.001.000","Not Accessible","","Cabinets","0","HO-B2-1AS","0.000","HO-B2-1AS-34x28.125x23-WHT","Not Accessible","HO-B2-1AS-34x28.125x23-WHT","34.000","3/4_WHITE-2S","28.125","WHITE","23.000","3/4_WHITE_PVC","863.600","","714.400","3/4_WHITE-2S","584.200","3/4_WHITE_PVC","","2010-06-18 13:11:02","","2010-06-21 14:09:11","320.63","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Door, Wild Apple","SKU-101701","1","102.322.005.000","Not Accessible","","Cabinets","0","HO-B2-1AS","0.000","HO-B2-1AS-34x28.125x23-WIL","Not Accessible","HO-B2-1AS-34x28.125x23-WIL","34.000","3/4_WILD_APPLE-2S","28.125","WILD APPLE","23.000","3/4_AUTUMN_PVC","863.600","","714.400","3/4_WILD_APPLE-2S","584.200","3/4_AUTUMN_PVC","","2010-06-18 13:11:02","","2010-06-21 14:09:12","384.75","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Drawer, Antique White","SKU-101702","1","223.122.002.000","Not Accessible","","Cabinets","0","HO-BD2","0.000","HO-BD2-17x28.125x23-ANT","Not Accessible","HO-BD2-17x28.125x23-ANT","17.000","3/4_AQ_WHITE-2S","28.125","ANTIQUE WHITE","23.000","3/4_ANTIQUE_PVC","431.800","","714.400","3/4_AQ_WHITE-2S","584.200","3/4_ANTIQUE_PVC","","2010-06-18 13:11:02","","2010-06-21 14:09:12","404.94","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Drawer, Carmel Apple","SKU-101703","1","223.122.004.000","Not Accessible","","Cabinets","0","HO-BD2","0.000","HO-BD2-17x28.125x23-CAR","Not Accessible","HO-BD2-17x28.125x23-CAR","17.000","3/4_CARMEL_APPLE-2S","28.125","CARMEL APPLE","23.000","3/4_CARMEL_PVC","431.800","","714.400","3/4_CARMEL_APPLE-2S","584.200","3/4_CARMEL_PVC","","2010-06-18 13:11:03","","2010-06-21 14:09:12","441.75","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Drawer, Chocolate Apple","SKU-101704","1","223.122.007.000","Not Accessible","","Cabinets","0","HO-BD2","0.000","HO-BD2-17x28.125x23-CHO","Not Accessible","HO-BD2-17x28.125x23-CHO","17.000","3/4_CHOCOLATE_APPLE-2S","28.125","CHOCOLATE APPLE","23.000","3/4_SABLE_PVC","431.800","","714.400","3/4_CHOCOLATE_APPLE-2S","584.200","3/4_SABLE_PVC","","2010-06-18 13:11:03","","2010-06-21 14:09:12","441.75","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Drawer, Folkstone Gray","SKU-101705","1","223.122.003.000","Not Accessible","","Cabinets","0","HO-BD2","0.000","HO-BD2-17x28.125x23-FOL","Not Accessible","HO-BD2-17x28.125x23-FOL","17.000","3/4_FULK_GREY-2S","28.125","FOLKSTONE GRAY","23.000","3/4_GREY_PVC","431.800","","714.400","3/4_FULK_GREY-2S","584.200","3/4_GREY_PVC","","2010-06-18 13:11:03","","2010-06-21 14:09:13","404.94","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Drawer, Mahogany Impressions","SKU-101706","1","223.122.006.000","Not Accessible","","Cabinets","0","HO-BD2","0.000","HO-BD2-17x28.125x23-MAH","Not Accessible","HO-BD2-17x28.125x23-MAH","17.000","3/4_MAH_EXPESS-2S","28.125","MAHOGANY IMPRESSIONS","23.000","3/4_MAHOGANY_PVC","431.800","","714.400","3/4_MAH_EXPESS-2S","584.200","3/4_MAHOGANY_PVC","","2010-06-18 13:11:04","","2010-06-21 14:09:13","441.75","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Drawer, White","SKU-101707","1","223.122.001.000","Not Accessible","","Cabinets","0","HO-BD2","0.000","HO-BD2-17x28.125x23-WHT","Not Accessible","HO-BD2-17x28.125x23-WHT","17.000","3/4_WHITE-2S","28.125","WHITE","23.000","3/4_WHITE_PVC","431.800","","714.400","3/4_WHITE-2S","584.200","3/4_WHITE_PVC","","2010-06-18 13:11:04","","2010-06-21 14:09:14","368.13","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"Home Office Base, 2 Drawer, Wild Apple","SKU-101708","1","223.122.005.000","Not Accessible","","Cabinets","0","HO-BD2","0.000","HO-BD2-17x28.125x23-WIL","Not Accessible","HO-BD2-17x28.125x23-WIL","17.000","3/4_WILD_APPLE-2S","28.125","WILD APPLE","23.000","3/4_AUTUMN_PVC","431.800","","714.400","3/4_WILD_APPLE-2S","584.200","3/4_AUTUMN_PVC","","2010-06-18 13:11:04","","2010-06-21 14:09:14","441.75","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
